Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231,
603901.SH, 永创智能,12.54,浙江,机械设备,Fetching,0.57,0.4,0.23,0.18,0.16,0.22,0.4,0.99,0.95,0.89,0.72,0,0,0,0,0,1,0.4,0.78,4.4429,是,1,31.35,30.11414209,-0.487179487,1.436079171,2.294828757,2.822480812,5703539593,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.73
603903.SH, 中持股份,9.71,北京,公用事业,Fetching,0.81,0.68,0.77,0.9,0.65,0.61,0.6,0.55,0,0,0,0,0,0,0,0,0,0.753333333,0.383333333,5.7916,是,1,12.88938053,0,0.965217391,0.988304336,-0.042784886,1.676566061,2053383083,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,1,11
603906.SH, 龙蟠科技,29.75,江苏,化工,Fetching,0.73,0.67,0.42,0.32,0.44,0.57,0.37,0.53,0,0,0,0,0,0,0,0,0,0.606666667,0.3,4.6092,-,0,49.03846154,0,1.022222222,1.543117062,1.179766714,6.45448234,9955186427,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,33.65
603908.SH, 牧高笛,86.95,浙江,纺织服装,Fetching,1.18,0.69,0.61,0.62,0.8,0.95,1.08,0.7,0.92,0.95,0.98,0,0,0,0,0,1,0.826666667,0.9,7.0256,是,1,105.1814516,76.34900777,-0.081481481,1.560994491,1.604726477,12.37616716,1481184900,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,23.27
603909.SH, 合诚股份,15.1,福建,建筑装饰,Fetching,0.2016,0.3285,0.5216,0.6753,0.6223,0.6611,0.7067,0.6545,0.63,0.57,0,0,0,0,0,0,1,0.350566667,0.663733333,4.3904,是,1,43.07311971,0,-0.471826035,1.882607265,21.98283551,3.439322157,2484988450,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.39
603912.SH, 佳力图,15.44,江苏,机械设备,Fetching,0.39,0.54,0.4,0.51,0.7,0.54,0.51,0.42,0,0,0,0,0,0,0,0,0,0.443333333,0.31,4.4724,是,1,34.82706767,0,0.430107527,2.762621038,-5.870944068,3.452285127,2696216620,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,14.32
603915.SH, 国茂股份,22.69,江苏,机械设备,Fetching,0.99,0.77,0.67,0.58,0.35,0.27,0,0,0,0,0,0,0,0,0,0,0,0.81,0,6.2416,是,1,28.01234568,0,-999,1.889251329,15.76469965,3.635285824,17281058418,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,26.58
603916.SH, 苏博特,23.7,江苏,化工,Fetching,1.27,1.39,1.14,0.88,0.57,0.58,0.8,0.57,2.32,1.8,0,0,0,0,0,0,1,1.266666667,1.23,9.3517,是,1,18.71052632,28.39810426,0.029810298,1.769275447,2.586859986,2.534298577,10542745693,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,22.97
603917.SH, 合力科技,13.51,浙江,汽车,Fetching,0.41,0.4714,0.4841,0.6235,0.9471,0.93,0.88,0.71,0.49,0,0,0,0,0,0,0,1,0.455166667,0.693333333,6.5914,是,1,29.68143537,0,-0.343509615,2.619688508,12.47800207,2.049640441,1456672000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.78
603918.SH, 金桥信息,7.82,上海,计算机,Fetching,0.25,0.38,0.27,0.29,0.2,0.16,0.47,0.58,0.56,0.71,0.69,0,0,0,0,0,1,0.3,0.536666667,3.0714,是,1,26.06666667,0,-0.440993789,2.591285469,-2.15132381,2.546070196,2929448163,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,10.34
603919.SH, 金徽酒,32.15,甘肃,食品饮料,Fetching,0.64,0.65,0.71,0.71,0.69,0.85,0.79,0.59,0.52,0.58,0,0,0,0,0,0,1,0.666666667,0.633333333,5.8774,是,1,48.225,0,0.052631579,2.713308456,-9.551685541,5.470105829,20194020481,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,40.49
603920.SH, 世运电路,16.42,广东,电子,Fetching,0.39,0.74,0.81,0.56,0.49,0.85,0.5,0.46,0.41,0.34,0,0,0,0,0,0,1,0.646666667,0.456666667,5.0544,是,1,25.39175258,0,0.416058394,2.065913572,-6.063903908,3.248654638,6396315024,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,26.16
603922.SH, 金鸿顺,20.87,江苏,汽车,Fetching,0.15,0.06,-0.7,0.44,0.87,1.11,0.85,1.19,1.33,0.92,0,0,0,0,0,0,0,-0.163333333,1.123333333,8.2479,是,1,10000,33.42893595,-1.145400593,4.840442585,-3.94252724,2.530341057,1967360000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,13.77
603926.SH, 铁流股份,12.5,浙江,汽车,Fetching,1.07,1.02,0.77,0.69,1.02,1.24,1.05,1.22,1.3,0.87,0,0,0,0,0,0,1,0.953333333,1.19,8.6524,是,1,13.11188811,17.00288221,-0.198879552,1.873446115,-11.40004243,1.444685868,2122809000,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,11.61
603927.SH, 中科软,21.06,北京,计算机,Fetching,0.97,1.12,0.98,0.84,0.62,0.5,0.44,0.39,0,0,0,0,0,0,0,0,0,1.023333333,0.276666667,4.4074,是,1,20.57980456,56.5355208,2.698795181,1.547354577,-2.002369215,4.778327359,14907840000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,40.09
603928.SH, 兴业股份,12.05,江苏,化工,Fetching,0.64,0.59,0.66,0.72,0.67,0.68,0.72,0.59,0.49,0.41,0.49,0,0,0,0,0,1,0.63,0.6,7.554,是,1,19.12698413,0,0.05,3.673442523,10.63200301,1.595181361,2122848000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.38
603929.SH, 亚翔集成,10.44,江苏,建筑装饰,Fetching,0.12,-0.15,0.47,0.76,0.6,1.03,0.5,0.26,0.36,0.3,0.18,0,0,0,0,0,0,0.146666667,0.373333333,4.8601,是,1,71.18181818,0,-0.607142857,1.73058313,-5.082236719,2.148103948,2016252000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,11.35
603931.SH, 格林达,25.69,浙江,电子,Fetching,0,0,1.34,1.17,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.446666667,0,8.5456,是,1,57.51492537,30.42659545,-999,5.988453207,-2.076226418,3.006225426,3891388410,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,40.76
603933.SH, 睿能科技,10.11,福建,电子,Fetching,0.4256,0.1251,0.1497,0.7898,1.5731,1.21,0.63,0.61,0.65,0,0,0,0,0,0,0,1,0.233466667,0.63,5.4004,是,1,43.30382638,31.99195088,-0.629417989,2.27804402,3.949572456,1.872083549,2535538320,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.11
603936.SH, 博敏电子,9.84,广东,电子,Fetching,0.47,0.55,0.64,0.68,0.39,0.319,0.486,0.552,0.567,0.583,0.418,0,0,0,0,0,1,0.553333333,0.535,7.0753,-,0,17.78313253,0,0.034267913,1.117961731,1.86656923,1.390753749,5549591373,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,12.56
603937.SH, 丽岛新材,14.53,江苏,建筑材料,Fetching,0.63,0.55,0.55,0.55,0.58,0.56,0.36,0.39,0.42,0.42,0,0,0,0,0,0,1,0.576666667,0.39,7.3025,是,1,25.19653179,0,0.478632479,4.382983028,-8.181544969,1.989729545,2157730400,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.92
603938.SH, 三孚股份,45.08,河北,化工,Fetching,1.72,0.65,0.72,0.75,1.09,0.72,0.74,0.81,0.56,0.2,0,0,0,0,0,0,1,1.03,0.703333333,7.9663,是,1,43.76699029,10.00348223,0.464454976,1.899588599,10.52101153,5.658837854,4745715060,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.66
603939.SH, 益丰药房,46.44,湖南,医药生物,Fetching,1.24,1.455,1.442,1.144,0.864,0.66,0.57,1.17,0.83,0.57,0.47,0,0,0,0,0,1,1.379,0.856666667,10.4086,是,1,33.67657723,0,0.609727626,1.173573013,1.471287851,4.461695137,45343705230,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,90.19
603948.SH, 建业股份,25.75,浙江,化工,Fetching,1.81,0.82,1.19,1.65,1.52,0.46,0.25,0,0,0,0,0,0,0,0,0,0,1.273333333,0.083333333,10.409,是,1,20.22251309,30.34248891,14.28,3.103664105,-2.522125508,2.473820732,3092800000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,19.23
603949.SH, 雪龙集团,27.65,浙江,化工,Fetching,0.61,0.76,0.89,0.81,0.93,0.59,0.43,0.66,0.52,0,0,0,0,0,0,0,1,0.753333333,0.536666667,4.8938,是,1,36.70353982,49.08224315,0.403726708,16.23302564,-13.45548199,5.65000613,3052678755,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,15.13
603950.SH, 长源东谷,14.09,湖北,汽车,Fetching,1.08,1.52,1.55,1.05,1.13,0.6,0.49,0,0,0,0,0,0,0,0,0,0,1.383333333,0.163333333,9.7332,是,1,10.18554217,40.10126537,7.469387755,2.349499441,32.99655106,1.44762257,4699896600,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,22.2
603955.SH, 大千生态,13.69,江苏,建筑装饰,Fetching,0.4319,0.8084,0.8324,0.7968,0.9605,0,0.9239,0.9824,0.8751,1.4509,0,0,0,0,0,0,0,0.6909,0.927133333,11.8612,-,0,19.8147344,0,-0.254799741,1.689585184,3.147793994,1.154183388,1791504000,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,14.48
603956.SH, 威派格,10.18,上海,机械设备,Fetching,0.45,0.4,0.29,0.3,0.28,0.31,0.27,0,0,0,0,0,0,0,0,0,0,0.38,0.09,2.905,是,1,26.78947368,0,3.222222222,2.193015443,6.379175011,3.504302926,7352071326,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,15.18
603958.SH, 哈森股份,5.85,江苏,纺织服装,Fetching,-0.092,-0.2,0.044,-0.287,0.084,0.42,0.731,0.64,0.87,0.8,0.71,0,0,0,0,0,0,-0.082666667,0.747,4.3104,-,0,10000,0,-1.110664882,4.706354553,-2.313935762,1.357182628,1347632000,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,6.16
603959.SH, 百利科技,12.19,湖南,建筑装饰,Fetching,0.0598,0.0509,-1.42,0.48,0.48,0.53,0.45,0.43,0.51,0.59,0.83,0,0,0,0,0,0,-0.436433333,0.463333333,1.3247,-,0,10000,0,-1.941942446,0.942745584,0.200379614,9.202083491,5256005194,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.36
603960.SH, 克来机电,15.53,上海,机械设备,Fetching,0.19,0.51,0.57,0.48,0.51,0.6,0.51,0.47,0.58,0,0,0,0,0,0,0,1,0.423333333,0.52,3.7088,是,1,36.68503937,30.38012809,-0.185897436,3.697013941,-2.786666546,4.187338223,6831527010,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,46.95
603963.SH, 大理药业,13.4,云南,医药生物,Fetching,-0.19,0.01,0.08,0.08,0.55,0.83,1,2,1.84,1.89,0,0,0,0,0,0,0,-0.033333333,1.613333333,1.9065,-,0,10000,0,-1.020661157,3.83532584,-2.893605075,7.028586415,1649947000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.8
603966.SH, 法兰泰克,9.33,江苏,机械设备,Fetching,0.6,0.73,0.49,0.31,0.41,0.47,0.45,0.5,0.51,0.46,0,0,0,0,0,0,1,0.606666667,0.486666667,4.1501,是,1,15.37912088,0,0.246575342,1.50932115,1.398874304,2.248138599,3632770850,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.37
603967.SH, 中创物流,10.87,山东,交通运输,Fetching,0.78,0.66,0.81,0.95,0.94,0.9,0.81,0,0,0,0,0,0,0,0,0,0,0.75,0.27,7.8188,是,1,14.49333333,64.13538982,1.777777778,1.592321737,-8.112856783,1.390238911,3325333749,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,13.46
603968.SH, 醋化股份,19.19,江苏,化工,Fetching,0.8512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283733333,0,8.7527,是,1,67.63392857,0,-999,2.541539683,6.219637803,2.192466325,3050841600,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,16.71
603969.SH, 银龙股份,4.5,天津,机械设备,Fetching,0.18,0.16,0.2,0.18,0.3,0.36,0.33,0.88,0.81,0.36,0.4,0,0,0,0,0,1,0.18,0.673333333,2.3738,-,0,25,0,-0.732673267,2.500028248,3.156239874,1.895694667,3633120000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,3.97
603970.SH, 中农立华,27.45,北京,化工,Fetching,0.887,0.6898,0.6191,0.7216,0.8789,0.8172,0.8827,0.8072,0.793,0.6933,0,0,0,0,0,0,1,0.731966667,0.827633333,6.0997,是,1,37.50170773,0,-0.11559064,1.313474123,0.609000497,4.500221322,4087682044,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.1
603976.SH, 正川股份,22.49,重庆,医药生物,Fetching,0.71,0.35,0.4,0.55,0.91,0.87,0.75,0.85,0,0,0,0,0,0,0,0,0,0.486666667,0.533333333,7.5503,是,1,46.21232877,0,-0.0875,3.043785071,6.078210309,2.978689588,6769224000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,72.79
603977.SH, 国泰集团,8.65,江西,化工,Fetching,0.43,0.34,0.37,0.22,0.31,0.59,0.59,0.65,0.61,0.41,0.4,0,0,0,0,0,1,0.38,0.616666667,4.4124,是,1,22.76315789,31.6803065,-0.383783784,1.623623665,4.693059608,1.960384371,4451263326,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.05
603978.SH, 深圳新星,19.13,广东,有色金属,Fetching,0.18,0.18,0.59,0.78,1.57,2.21,1.37,1.68,1.4,1.17,0,0,0,0,0,0,1,0.316666667,1.483333333,10.0672,-,0,60.41052632,0,-0.786516854,2.998082997,2.860661087,1.900230451,3051214150,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,17.24
603979.SH, 金诚信,22.1,北京,采掘,Fetching,0.79,0.63,0.53,0.5,0.35,0.42,0.63,1.01,1.38,1.15,0.67,0,0,0,0,0,1,0.65,1.006666667,8.5587,是,1,34,0,-0.354304636,2.596796645,51.27132754,2.582167853,9579566453,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.42
603980.SH, 吉华集团,5.16,浙江,化工,Fetching,0.19,0.33,0.62,1.406,0.883,0.956,1.671,2.097,0.565,0.315,0,0,0,0,0,0,1,0.38,1.444333333,6.4116,是,1,13.57894737,76.95143132,-0.736902839,4.447170461,-13.24935029,0.804791316,4634000000,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,6.47
603982.SH, 泉峰汽车,21.4,江苏,汽车,Fetching,0.5875,0.6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397133333,0,8.317,是,1,53.88618432,0,-999,1.382289036,2.290613356,2.573043165,3262934340,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,20.13
603983.SH, 丸美股份,22.86,广东,化工,Fetching,0.62,1.16,1.37,1.15,0.85,0.64,0.78,0.75,1.21,1.04,0,0,0,0,0,0,1,1.05,0.913333333,7.6753,是,1,21.77142857,0,0.149635036,3.426945648,-3.48372162,2.97838521,20938819356,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,52.21
603985.SH, 恒润股份,27.08,江苏,机械设备,Fetching,1.5586,2.2721,0.5695,1.3279,1.2655,1.5786,0.9741,0.6315,0.2362,0.6862,0,0,0,0,0,0,1,1.466733333,0.613933333,9.8408,是,1,18.46279715,0,1.389075904,5.193051586,-6.440194613,2.751808796,4969619200,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,33.01
603986.SH, 兆易创新,138.96,北京,电子,Fetching,3.53,1.91,2.01,1.43,1.98,2.12,2.1,1.31,0.9,0.86,0.29,0,0,0,0,0,1,2.483333333,1.436666667,20.2003,是,1,55.95704698,30.27717757,0.728538283,6.884544124,-1.816636363,6.879105756,84418853794,1,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,197.5
603987.SH, 康德莱,15.93,上海,医药生物,Fetching,0.66,0.46,0.39,0.33,0.38,0.62,0.6,0.41,0.41,0.36,0.48,0,0,0,0,0,1,0.503333333,0.473333333,4.7045,是,1,31.64900662,0,0.063380282,1.856495205,-9.588929082,3.386119673,9269372910,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.69
603988.SH, 中电电机,11.38,江苏,电气设备,Fetching,0.17,0.73,0.48,0.21,0.28,0.3,0.53,0.86,1,0.88,0.86,0,0,0,0,0,1,0.46,0.796666667,2.5159,是,1,24.73913043,0,-0.422594142,1.801083303,2.27729355,4.523232243,3544464000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.35
603989.SH, 艾华集团,26.5,湖南,电子,Fetching,1.21,0.97,0.86,0.77,0.97,0.88,0.87,1.2,1.07,0.67,0.65,0.51,0.59,0,0,0,1,1.013333333,1.046666667,7.3642,是,1,26.15131579,0,-0.031847134,2.260099565,3.177511907,3.598489992,11618020109,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,26.8
603990.SH, 麦迪科技,22.45,江苏,计算机,Fetching,0.26,0.24,0.42,0.69,0.64,0.75,0.65,0.65,0.52,0.23,0,0,0,0,0,0,1,0.306666667,0.606666667,6.6163,是,1,73.20652174,0,-0.494505495,4.699419488,-4.886855905,3.393135136,6535807776,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,32.13
603991.SH, 至正股份,40.55,广东,化工,Fetching,-0.72,-0.65,-0.77,0.51,0.54,0.67,0.6,0.73,0.54,0.29,0,0,0,0,0,0,0,-0.713333333,0.623333333,4.2609,-,0,10000,0,-2.144385027,2.634375675,87.91088024,9.516768758,4129238889,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,39.39
603992.SH, 松霖科技,16.4,福建,轻工制造,Fetching,0.75,0.67,0.63,0.66,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.683333333,0,5.5517,是,1,24,0,-999,1.614456485,-6.896381452,2.954050111,7450763162,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,18.34
603993.SH, 洛阳钼业,4.75,河南,有色金属,Fetching,0.24,0,0,0,0,0.06,0.05,0.36,0,0.21,0.23,0.21,0.1,0.34,0,0,0,0.08,0.136666667,1.8448,是,1,59.375,0,-0.414634146,1.400627413,0.571093529,2.57E+00,1.34347E+11,1,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,6.25
603995.SH, 甬金股份,32.84,浙江,钢铁,Fetching,2.56,1.78,1.92,1.91,1.25,1.43,0.45,0,0,0,0,0,0,0,0,0,0,2.086666667,0.15,15.4251,是,1,15.73801917,31.55112759,12.91111111,1.275539568,1.430822141,2.128997543,7055766872,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,26.02
603996.SH, *ST中新,0,浙江,家用电器,Fetching,-1.43,-2.3,-6.5,-0.26,0.49,0.39,0.72,0.68,0.74,1.08,0,0,0,0,0,0,0,-3.41,0.713333333,-7.9596,-,0,10000,0,-5.780373832,0.079319827,-1.143378539,0,921460500,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,1,1.82
603997.SH, 继峰股份,7.97,浙江,汽车,Fetching,0.12,-0.17,0.29,0.48,0.46,0.59,0.44,0.56,1.02,0.81,0.77,0,0,0,0,0,0,0.08,0.673333333,4.159,-,0,99.625,155.8008863,-0.881188119,1.073483519,0.016333611,1.91632604,8465898638,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.54
603998.SH, 方盛制药,6.34,湖南,医药生物,Fetching,0.16,0.15,0.18,0.17,0.14,0.16,0.64,0.96,0.9,0.81,0.63,0,0,0,0,0,1,0.163333333,0.833333333,2.7852,是,1,38.81632653,91.96736285,-0.804,0.69029181,1.862850439,2.276317679,2520752456,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,5.99
603999.SH, 读者传媒,5.25,甘肃,传媒,Fetching,0.15,0.13,0.11,0.07,0.131,0.29,0.56,0.78,0.9,0.81,0.81,0,0,0,0,0,1,0.13,0.746666667,3.2286,是,1,40.38461538,0,-0.825892857,4.481959019,-2.218161581,1.626091804,3018240000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,5.52
605001.SH, 威奥股份,6.09,山东,机械设备,Fetching,0,0,1.04,0.95,0.74,0.56,0,0,0,0,0,0,0,0,0,0,0,0.346666667,0,6.6361,-,0,17.56730769,0,-999,1.856620929,2.060617594,0.91770769,4146458400,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,1,17.2
605003.SH, 众望布艺,21.37,浙江,纺织服装,Fetching,1.34,1.96,1.88,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,1.726666667,0,9.8707,是,1,12.37644788,0,-999,5.385620905,-3.477472097,2.164993364,2636480000,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,0,29.38
605005.SH, 合兴股份,16.36,浙江,汽车,Fetching,0.49,0.53,0.36,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,3.5764,是,1,35.56521739,0,-999,3.740257221,-13.03309731,4.57443239,7502710000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605006.SH, 山东玻纤,10,山东,化工,Fetching,1.09,0.4,0.37,0.42,0.3,0.33,0.32,0.28,0.15,0,0,0,0,0,0,0,1,0.62,0.25,4.505,是,1,16.12903226,10.07271745,1.48,1.133620422,1.69041116,2.219755827,7100000000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.26
605007.SH, 五洲特纸,15.24,浙江,轻工制造,Fetching,0.98,0.93,0.55,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,4.8941,是,1,18.58536585,0,-999,1.225071318,1.834777099,3.113953536,8632215800,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,24.19
605008.SH, 长鸿高科,11.09,浙江,化工,Fetching,0.29,0.7,0.52,0.44,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.503333333,0,2.8378,-,0,22.03311258,0,-999,1.622875294,2.863418509,3.907956868,12278642774,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,24.78
605009.SH, 豪悦护理,35.71,浙江,轻工制造,Fetching,2.28,6.95,3.94,2.32,0.84,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,18.7282,是,1,8.134396355,0,-999,2.903653898,-3.012677171,1.906750248,13995104000,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,1,190.3
605016.SH, 百龙创园,36.08,山东,农林牧渔,Fetching,0.9,1.01,0.87,0.69,0.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0.926666667,0,9.491,是,1,38.9352518,0,-999,11.68158333,-4.184725858,3.801496154,3611264000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605018.SH, 长华股份,15.05,浙江,汽车,Fetching,0.37,0.52,0.55,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,4.8435,是,1,31.35416667,0,-999,2.132370033,-19.05658321,3.107257149,5616846400,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.4
605050.SH, 福然德,10.95,上海,交通运输,Fetching,0.78,0.81,0.78,0.82,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,7.2257,是,1,13.86075949,0,-999,1.820006913,1.689446667,1.515424111,5024250000,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,1,10.81
605055.SH, 迎丰股份,6.5,浙江,纺织服装,Fetching,0.19,0.22,0.32,0.44,0.53,1.13,0,0,0,0,0,0,0,0,0,0,0,0.243333333,0,2.6144,-,0,26.71232877,0,-999,0.609961743,3.298680165,2.48623011,4426400000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,0
605058.SH, 澳弘电子,17.81,江苏,电子,Fetching,1,1.1,1.16,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086666667,0,10.0129,是,1,16.38957055,0,-999,1.866351543,-9.096811456,1.77870547,3141468421,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,24.03
605060.SH, 联德股份,17.27,浙江,机械设备,Fetching,0.7,0.94,0.94,0.89,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,7.8157,是,1,20.08139535,0,-999,4.840536174,-10.40927784,2.209654925,4132800000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605066.SH, 天正电气,8.17,浙江,电气设备,Fetching,0.27,0.7,0.65,0.42,0.31,0.27,0,0,0,0,0,0,0,0,0,0,0,0.54,0,4.2644,-,0,15.12962963,0,-999,1.68965786,-2.403796652,1.915861551,5047402595,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,13.08
605068.SH, 明新旭腾,22.06,浙江,汽车,Fetching,0.98,1.72,1.44,0.87,0.82,0.56,0,0,0,0,0,0,0,0,0,0,0,1.38,0,10.4807,是,1,15.98550725,30.59023642,-999,2.775155535,-3.971595319,2.104821243,5931180000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,32.91
605077.SH, 华康股份,20.51,浙江,食品饮料,Fetching,1.5,3.51,3.09,2.43,0.75,0.38,0,0,0,0,0,0,0,0,0,0,0,2.7,0,14.9184,是,1,7.596296296,41.36321505,-999,3.955577938,-2.1218058,1.374812312,7860853608,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,0
605080.SH, 浙江自然,68.41,浙江,纺织服装,Fetching,2.37,2.1,1.73,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,2.066666667,0,16.0155,是,1,33.1016129,0,-999,6.909057829,-3.076300429,4.271486997,4991460896,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605081.SH, 太和水,25.94,上海,建筑装饰,Fetching,1.22,2.76,2.53,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,23.5331,是,1,11.95391705,85.87833044,-999,7.051152382,-2.153865433,1.102277218,3436462876,0,1,1,#VALUE!,1,#VALUE!,#VALUE!,1,0
605086.SH, 龙高股份,20.09,福建,采掘,Fetching,0.72,0.79,0.86,0.78,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,8.1882,是,1,25.43037975,0,-999,7.655015405,-20.6473325,2.453530691,3731200000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605088.SH, 冠盛股份,12.88,浙江,汽车,Fetching,0.73,0.69,1,0.86,0.76,0.67,0.25,0.3709,0.3857,0,0,0,0,0,0,0,1,0.806666667,0.335533333,8.9208,是,1,15.96694215,0,1.404132724,1.990066205,-4.301174134,1.443816698,2726312050,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,21.43
605089.SH, 味知香,57.71,江苏,食品饮料,Fetching,1.45,1.67,1.15,0.95,0.69,0.55,0,0,0,0,0,0,0,0,0,0,0,1.423333333,0,11.7059,是,1,40.54566745,0,-999,24.0502402,-2.085301238,4.929992568,6617000000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,0
605090.SH, 九丰能源,20.64,江西,公用事业,Fetching,1.52,2.13,0.95,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533333333,0,12.9539,是,1,13.46086957,30.68469164,-999,3.723430839,-2.458419903,1.593342545,0,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,1,0
