Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
600723.SH, 首商股份,0,北京,商业贸易,1996-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746,0.0413,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,5879579457,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,8.93
600724.SH, 宁波富达,3.67,浙江,房地产,1996-07-16,0.169,0.2495,0.2918,0.3371,0.517,-0.6035,0.0881,-0.8015,0.0774,0.2813,0.2409,0.4415,0.23,0.1586,0.11,0.1,0,0,0.236766667,-0.438966667,1.9917,是,1,15.50049275,88.76517965,-1.539372769,2.759638031,-3.170254637,1.842646985,5318487141,0,0,1,1,0,1,0,0,3.58
600725.SH, ST云维,2.69,云南,采掘,1996-07-02,0.0178,0.013,0.013,0.0102,0.0106,0.0066,2.48,-4.22,-1.7,0.06,-1.9,0.03,0.3,0.319,0.46,0.687,0,0,0.0146,-0.5778,0.2882,-,0,184.2465753,0,-1.025268259,5.089272775,-3.281154428,9.333795975,3339993700,0,0,1,1,0,1,0,0,1.71
600726.SH, 华电能源,2.74,黑龙江,公用事业,1996-07-01,-0.52,-1.49,-0.56,0.04,-0.39,-0.56,0.08,0.01,0.07,0.0072,-0.2344,0.004,0.02,-0.55,0.01,0.04,0,0,-0.856666667,-0.156666667,0.433,-,0,10000,0,4.468085106,0.680972874,-0.168142339,6.327944573,23168495095,0,0,0,1,0,1,0,0,2.4
600727.SH, 鲁北化工,5.7,山东,化工,1996-07-02,-0.17,0.93,0.56,0.47,0.27,0.22,0.09,0.08,0.02,0.04,0.05,0.08,0.04,-0.14,-1.92,-0.031,0,0,0.44,0.13,5.468,-,0,12.95454545,0,2.384615385,0.839390168,3.622283662,1.042428676,3086925508,0,1,0,1,1,1,1,1,7.01
600728.SH, 佳都科技,6.93,广东,计算机,1996-07-16,-0.1517,0.1816,0.0536,0.4126,0.163,0.1329,0.0708,0.3408,0.2298,0.182,0.1529,0.1439,0.7467,0.0349,0.0782,-0.256,0,0,0.027833333,0.1815,3.0812,-,0,248.9820359,0,-0.846648301,1.386268426,2.900689653,2.249123718,16502179788,0,0,0,1,0,1,0,0,7.59
600729.SH, 重庆百货,31.44,重庆,商业贸易,1996-07-02,2.23,1/2/1900,2.54,2.42,2.04,1.49,1.03,0.9,1.21,2.1,1.87,1.62,1.41,0.77,0.8,0.49,0,1,2.406666667,1.14,12.6845,是,1,13.06371191,0,1.111111111,0.745890533,2.645471327,2.478615633,12199919235,0,1,0,1,0,1,0,0,28.9
600730.SH, 中国高科,6.19,北京,综合,1996-07-26,-0.147,0.024,0.032,-0.132,0.003,0.08,0.96,0.22,0.53,0.33,0.07,-0.02,0.075,0,0,0,0,0,-0.030333333,0.42,3.0088,-,0,10000,0,-1.072222222,8.433774415,-15.25088634,2.057298591,4000993934,0,0,1,1,0,1,0,0,4.45
600731.SH, 湖南海利,7.77,湖南,化工,1996-08-02,0.7628,0.64,0.8139,0.28,0.15,0.13,0.043,0.042,0.034,0.031,0.034,0.017,0.016,0.015,0.014,-0.92,0,1,0.7389,0.071666667,4.4303,-,0,10.51563134,0,9.310232558,2.49053567,494.8886494,1.753831569,4319078876,0,1,1,1,0,1,0,1,8.17
600732.SH, 爱旭股份,30.75,上海,电气设备,1996-08-16,1.33,-0.06,0.42,0.37,0.0358,0.1366,0.0438,-0.25,-0.08,-0.06,0.015,0.104,0.038,0.07,0.33,0.021,0,0,0.563333333,-0.0232,6.9571,是,1,54.58579882,30.70983275,-25.2816092,0.941903016,1.657320194,4.419945092,53720572219,1,0,0,1,0,1,0,0,15.97
600733.SH, 北汽蓝谷,5.38,北京,汽车,1996-08-16,-1.2747,-1.3035,-1.8555,0.0264,0.0462,0.039,-0.169,-0.153,0.066,0.198,0.138,-0.1866,-0.0392,0.0178,0.0144,0.0168,0,0,-1.4779,-0.094333333,1.3229,-,0,10000,0,14.66678445,0.905644847,-0.032294711,4.066822889,30877207556,0,0,0,1,0,1,0,0,8.67
600734.SH, *ST实达,3.9,福建,通信,1996-08-08,-0.0509,1/1/1900,-0.9498,-4.8976,-0.4285,0.3001,0.3744,0.4404,-0.11,0.0208,-0.1123,0.3974,0.0759,0.3276,0.3699,0.18,0,0,0.035966667,0.371633333,0.163,-,0,108.4337349,0,-0.90322002,1.010306098,-2.545445453,23.92638037,8364683927,0,0,0,1,0,1,0,0,1.21
600735.SH, 新华锦,5.9,山东,轻工制造,1996-07-26,0.1252,0.1755,0.119,0.2086,0.2033,0.2,0.15,0.1,0.23,0.183,0.2209,0.0577,-0.0654,0.1621,0.03,0.73,0,1,0.1399,0.15,3.2462,是,1,42.1729807,30.49172016,-0.067333333,2.237677075,-4.379565423,1.817509704,2568381532,0,0,1,1,0,1,0,0,4.99
600736.SH, 苏州高新,5.07,江苏,房地产,1996-08-15,0.16,0.23,0.13,0.17,0.41,0.48,0.26,0.17,0.16,0.22,0.1728,0.244,0.3551,0.2382,0.2329,0.4802,0,1,0.173333333,0.303333333,6.273,是,1,29.25,0,-0.428571429,2.347583336,0.229214975,0.808225729,5975210187,0,0,1,1,1,1,1,0,4.7
600737.SH, 中粮糖业,8.05,新疆,农林牧渔,1996-07-31,0.3477,0.2429,0.2474,0.2738,0.2455,0.3607,0.251,0.0371,0.0158,0.0472,-0.7325,0.0322,-0.05,0.27,0.33,0.31,0,1,0.279333333,0.216266667,4.9596,是,1,28.81861575,0,0.29161529,1.65164407,2.101130028,1.623114767,17880771186,0,0,0,1,0,1,0,0,9.68
600738.SH, 丽尚国潮,5.22,甘肃,商业贸易,1996-08-02,0.11,0.2,0.112,0.319,2.023,0.18,0.17,0.229,0.282,0.299,0.227,0.179,0.144,0.094,0.106,0.059,0,1,0.140666667,0.193,2.511,-,0,37.10900474,60.90647559,-0.271157168,0.493570464,3.072842429,2.078853047,4126436979,0,0,0,1,0,1,0,0,6.42
600739.SH, 辽宁成大,13.15,辽宁,医药生物,1996-08-19,0.8,1/1/1900,1.81,0.79,0.498,0.9454,0.62,0.34,0.58,0.6202,0.5092,1.6516,1.3848,1.4762,1.0376,2.2765,0,1,1.34,0.635133333,18.7673,是,1,9.813432836,0,1.109793219,1.209774502,8.784687346,0.700686833,20620488320,0,1,0,1,1,1,1,1,24.32
600740.SH, 山西焦化,5.13,山西,采掘,1996-08-08,0,0,0,0,0,0,0,-1.0842,0,0,0.05,0.09,0.11,0,0,0,0,0,0,-0.3614,5.6407,是,1,10000,19.8463638,-1,0.452683255,2.373647322,0.909461592,13015575462,0,0,0,1,1,1,1,0,5.89
600741.SH, 华域汽车,18.46,上海,汽车,1996-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691,-0.02,0.21,0,0,0,0,16.8008,是,1,10000,0,-999,1.087895063,-11.65372003,1.098757202,57221940310,1,0,0,1,1,1,1,0,28.82
600742.SH, 一汽富维,8.19,吉林,汽车,1996-08-26,0.7798,0.9847,0.9321,1.0555,0.97,1.11,1.01,2.01,2.61,1.74,1.85,2.02,2.7,1.68,0.9,0.23,0,1,0.898866667,1.376666667,10.6202,是,1,9.111473708,0,-0.347070218,1.255854204,-2.754581568,0.771171918,6093074616,0,1,0,1,1,1,1,1,10.04
600743.SH, 华远地产,1.56,北京,房地产,1996-09-09,-1.751,-0.285,0.176,0.323,0.32,0.35,0.32,0.4,0.36,0.36,0.34,0.37,0.41,0.44,0.68,0.006,0,0,-0.62,0.356666667,1.4714,-,0,10000,0,-2.738317757,1.512721193,0.290819827,1.060214761,3894527451,0,0,0,1,1,1,1,0,2.17
600744.SH, 华银电力,3.59,湖南,公用事业,1996-09-05,0.02,-1.27,0.02,0.01,0.03,-0.65,0.11,0.23,-0.25,0.02,0.1,-0.27,0.0288,0.0758,-1.4916,0.0208,0,0,-0.41,-0.103333333,0.6796,-,0,10000,0,2.967741935,0.641114249,0.034562162,5.282519129,7108934959,0,0,0,1,0,1,0,0,3.1
600745.SH, 闻泰科技,48.9,湖北,电子,1996-08-28,1.18,1/2/1900,2.06,1.76,0.1,0.52,0.08,-0.3,0.05,0.16,0.31,0.54,0.34,0.25,0.48,0.38,0,0,1.783333333,0.1,27.5655,-,0,27.42056075,0,16.83333333,1.118286453,0.468108376,1.773956576,6.47E+10,1.00E+00,0,0,1,0,1,0,0,99
600746.SH, 江苏索普,6.53,江苏,化工,1996-09-18,0,0,0,0,0,0,0,0,0.0342,0.0916,-0.1333,0.0659,0.0489,0.0781,-0.074,0.0473,0,0,0,0,4.6922,是,1,10000,46.23815872,-999,3.410581811,-5.785993083,1.391671284,7824547323,0,0,1,1,1,1,1,0,6.31
600747.SH, 退市大控,0,湖南,-,1996-09-16,0,0,0,0,-1.07,0.02,-0.07,-0.06,0.01,0.04,-0.11,0.02,-0.169,0.013,-0.331,0.101,0,0,0,-0.036666667,0,-,0,10000,0,-1,0,0,#DIV/0!,380725383.7,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600748.SH, 上实发展,3.95,上海,房地产,1996-09-25,0.07,0.27,0.41,0.42,0.36,0.47,0.32,0.48,0.82,0.4,0.59,0.42,0.3,0.23,0.34,0.25,0,1,0.25,0.423333333,5.4139,是,1,15.8,0,-0.409448819,1.393660175,0.483769285,0.729603428,7710272889,0,0,0,1,1,1,1,1,4.91
600749.SH, 西藏旅游,13.27,西藏,休闲服务,1996-10-15,-0.1322,-0.0363,0.0213,0.0919,0.0978,-0.4186,-0.5029,0.0283,-0.1769,0.0413,0.0618,0.0589,0.1287,0.0063,-0.2521,0.0775,0,0,-0.049066667,-0.297733333,4.3882,-,0,10000,0,-0.835199283,2.35350047,-2.796022461,3.02401896,3034528962,0,0,1,1,0,1,0,0,8.79
600750.SH, 江中药业,21.93,江西,医药生物,1996-09-23,0.94,0.8,0.75,0.88,1.12,1.39,1.27,1.22,0.87,0.55,0.72,0.73,0.88,0.68,0.44,0.33,0,1,0.83,1.293333333,6.1802,是,1,26.42168675,121.4641765,-0.358247423,2.426343678,-3.542915471,3.548428853,13472347701,0,0,1,1,0,1,0,0,10.61
600751.SH, 海航科技,2.37,天津,电子,1996-09-09,0.07,1/1/1900,-3.38,0.18,0.02,0.28,0.11,0.0851,0.08,-0.1459,0.6531,-0.3183,0.06,-0.48,0.017,-0.3,0,0,-0.75,0.158366667,2.4572,-,0,10000,0,-5.735845085,1.889989737,-1.155537393,0.964512453,7045390813,0,0,0,1,1,1,1,0,2.64
600752.SH, *ST哈慈,0,黑龙江,-,1996-09-25,0,0,0,0,0,0,0,0,-0.0469,-0.0339,-0.0415,0,0,0,-0.0723,-0.0578,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,284309867.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600753.SH, 东方银星,9.16,福建,商业贸易,1996-09-27,0.06,-0.23,0.12,0.15,0.164,0.15,0.02,0.302,0.003,-0.003,0.01,-0.09,0.01,0.03,-0.3,0.039,0,0,-0.016666667,0.157333333,1.2438,-,0,10000,0,-1.105932203,4.34614515,-10.37603693,7.364528059,2065855360,0,0,1,1,0,1,0,0,18.54
600754.SH, 锦江酒店,42.34,上海,休闲服务,1996-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0.6309,0.4658,0.4529,0.4373,0,0,0,0,15.4882,是,1,10000,56.57326853,-999,0.885863674,-0.431699417,2.733694038,52774573187,1,0,0,1,0,1,0,0,51.53
600755.SH, 厦门国贸,7.74,福建,商业贸易,1996-10-03,1.4,1/1/1900,1.04,0.84,0.78,0.86,0.55,0,0,0.71,0.29,0.41,0.51,0.73,0.54,0.68,0,0,1.313333333,0.47,9.5533,是,1,5.893401015,0,1.794326241,1.2822865,0.715476798,0.810191243,19506174422,0,1,0,1,1,1,1,1,6.68
600756.SH, 浪潮软件,16.62,山东,计算机,1996-09-23,0.2,0.13,-0.266,0.09,0.97,0.38,0.36,0.39,0.28,0.02,0.142,0.07,0.16,0.16,0.19,0.1,0,0,0.021333333,0.376666667,6.8797,是,1,779.0625,15.24391209,-0.943362832,1.201959852,-11.0713732,2.415803015,5772198791,0,0,0,1,0,1,0,0,15.59
600757.SH, 长江传媒,8.6,湖北,传媒,1996-10-03,0.6,0.57,0.67,0.65,0.6,0.51,0.49,0.27,0.17,0.35,0.31,0.46,1.54,-0.91,-1.37,0.07,0,1,0.613333333,0.423333333,6.9535,是,1,14.02173913,53.24967863,0.448818898,2.071893418,-16.47272346,1.236787229,11578223604,0,1,1,1,1,1,1,1,5.29
600758.SH, 辽宁能源,4.67,辽宁,采掘,1996-10-29,0.15,0.02,-0.35,0.02,0.09,0.35,0.13,-0.43,0.06,0.08,0.08,0.08,0.09,0.15,0.14,0.42,0,0,-0.06,0.016666667,4.0061,是,1,10000,0,-4.6,0.607022255,0.822975257,1.165722274,6015179143,0,0,0,1,1,1,1,0,4.04
600759.SH, 洲际油气,2.55,海南,采掘,1996-10-08,-0.3263,-0.4167,0.0772,0.026,0.0308,-0.1001,0.019,0.0286,0.0696,0.0373,0.3092,0.0962,0.1504,0.1691,0.1382,0.2774,0,0,-0.221933333,-0.0175,1.6892,-,0,10000,0,11.68190476,0.155693292,0.684821843,1.509590339,5658768795,0,0,0,1,0,1,0,0,1.79
600760.SH, 中航沈飞,45,山东,国防军工,1996-10-11,1.18,0.87,1.06,0.63,0.53,0.51,0.1,-0.64,-0.41,0.05,-0.1,-0.57,0.13,0.15,-0.06,0.08,0,0,1.036666667,-0.01,6.5479,是,1,43.40836013,34.15930036,-104.6666667,1.170943494,2.753501388,6.872432383,1.13E+11,1,0,0,1,0,1,0,0,78.18
600761.SH, 安徽合力,19.93,安徽,机械设备,1996-10-09,1.22,0.86,0.99,0.88,0.79,0.55,0.64,0.64,0.92,0.98,0.68,0.9,1.01,0.31,0.53,0.9,0,1,1.023333333,0.61,8.7279,是,1,19.47557003,32.74620427,0.677595628,2.82179599,4.22064487,2.283481708,13752559301,0,0,1,1,0,1,0,0,14.2
600762.SH, S*ST金荔,0,湖南,-,1996-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,81361280,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600763.SH, 通策医疗,96.86,浙江,医药生物,1996-10-30,1.71,1/2/1900,1.54,1.44,1.04,0.68,0.42,0.6,0.69,0.63,0.57,0.44,0.31,0.14,0.1,0.06,0,1,1.813333333,0.566666667,10.3254,-,0,53.41544118,0,2.2,2.328776003,-6.590216565,9.380750383,32682835200,0,0,1,1,0,1,0,0,276.52
600764.SH, 中国海防,27.22,北京,国防军工,1996-11-04,0.8232,1/1/1900,1.0724,1.0543,0.1706,0.6747,0.022,-0.379,0.016,0.014,0.165,0.032,0.012,0.036,0.097,0.14,0,0,1.030066667,0.1059,10.9483,是,1,26.42547408,0,8.726786276,3.644430462,-4.648265844,2.486230739,19307800418,0,0,1,1,0,1,0,0,36.21
600765.SH, 中航重机,26.51,贵州,国防军工,1996-11-06,0.82,0.89,0.37,0.35,0.43,0.21,0.31,-0.39,0.2,0.2,0.27,0.19,0.3,0.53,0.48,0.64,0,0,0.693333333,0.043333333,7.0601,是,1,38.23557692,20.21088928,15,1.684875586,17.08716094,3.754904321,36609860868,0,0,0,1,0,1,0,0,25
600766.SH, *ST园城,11.47,山东,有色金属,1996-10-28,-0.005,0.01,-0.03,0.04,-0.01,0.01,0.01,0.07,0.06,0.01,0.28,-0.03,-0.57,0.02,-0.57,0.12,0,0,-0.008333333,0.03,0.2548,-,0,10000,0,-1.277777778,0.875103349,4.471393801,45.01569859,2540489893,0,0,0,1,0,1,0,0,5.48
600767.SH, ST运盛,0,四川,医药生物,1996-11-15,-0.103,0.0398,0.028,-0.206,0.06,0.127,-0.167,-0.206,0.076,-0.171,0.101,0.068,-0.092,0.007,0.035,0.05,0,0,-0.011733333,-0.082,0.5906,-,0,10000,0,-0.856910569,1.543429618,-8.1524956,0,143224276.4,0,0,0,1,1,1,1,1,2.86
600768.SH, 宁波富邦,10.85,浙江,有色金属,1996-11-11,1.28,0.03,-0.05,0.83,-0.23,0.53,0.14,-0.395,0.019,-0.285,0.04,-0.037,0.156,0.016,-0.445,0.03,0,0,0.42,0.091666667,2.9346,-,0,25.83333333,0,3.581818182,2.500036905,-8.837432252,3.697267089,1381608576,0,0,1,1,0,1,0,0,8.76
600769.SH, 祥龙电业,9.43,湖北,建筑装饰,1996-11-01,0.0284,0.0185,0.0141,0.008,0.014,0.014,0.005,0.02,0.003,1.38,-1.91,-0.5949,0.0105,-0.53,-0.4,0.0255,0,1,0.020333333,0.013,0.208,-,0,463.7704918,0,0.564102564,0.913489107,-1.418446339,45.33653846,3273550956,0,0,0,1,0,1,0,0,5.24
600770.SH, 综艺股份,5.63,江苏,综合,1996-11-20,-0.2465,0.0461,0.1296,0.0429,0.0414,0.0344,0.0394,-0.1895,0.03,-0.61,0.03,0.44,0.41,0.08,0.07,0.14,0,0,-0.0236,-0.038566667,2.6024,-,0,10000,0,-0.388072602,3.956705563,-4.407972508,2.163387642,7033000000,0,0,1,1,0,1,0,0,6.14
600771.SH, 广誉远,35.27,山西,医药生物,1996-11-05,-0.81,-0.64,0.07,0.26,1.06,0.67,0.44,0.01,0.16,-0.08,1.46,1.23,0.79,-0.61,1.36,-3.15,0,0,-0.46,0.373333333,3.4765,-,0,10000,0,-2.232142857,2.298761616,4.344374062,10.14526104,17597206519,0,0,1,1,0,1,0,0,14.93
600772.SH, S*ST龙昌,0,新疆,-,1996-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,373800960,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600773.SH, 西藏城投,12.6,西藏,房地产,1996-11-08,0.14,0.14,0.14,0.13,0.13,0.11,0.1,0.09,0.13,0.12,0.18,0.51,0.2,0.22,-0.12,-0.2264,0,1,0.14,0.1,4.6112,是,1,90,11.18546041,0.4,1.540955024,0.52768516,2.732477446,10917881110,0,0,0,1,0,1,0,0,6.98
600774.SH, 汉商集团,12.66,湖北,商业贸易,1996-11-08,0.2999,0.3472,0.2004,0.1316,0.0862,0.0943,0.0667,0.06,0.11,0.1,0.13,0.09,0.08,0.03,0.03,0.23,0,1,0.2825,0.073666667,5.6453,是,1,44.81415929,0,2.834841629,0.543454144,1.520074879,2.242573468,3743961181,0,0,0,1,0,1,0,0,13.7
600775.SH, 南京熊猫,10.79,江苏,通信,1996-11-18,0.0443,0.0459,0.0846,0.0576,0.1772,0.1175,0.1305,0.1574,0.1677,0.2331,0.2008,0.168,0.014,0.02,0.06,0.14,0,1,0.058266667,0.135133333,3.8891,是,1,185.1830664,0,-0.568820918,1.953244995,-4.039332906,2.774420817,9650134866,0,0,0,1,0,1,0,0,7.49
600776.SH, 东方通信,14.25,浙江,通信,1996-11-26,0.107,0.092,0.082,0.105,0.101,0.094,0.073,0.135,0.143,0.1542,0.153,0.15,0.115,0.078,0.077,0.138,0,1,0.093666667,0.100666667,2.6731,是,1,152.1352313,0,-0.069536424,4.08159668,-1.996453564,5.33088923,14858480757,0,0,1,1,0,1,0,0,11.85
600777.SH, 新潮能源,2.53,山东,采掘,1996-11-21,0.46,0.0537,-0.3906,0.1585,0.0883,0.07,-0.05,0.05,-0.06,0.06,-0.12,0.02,-0.17,0.02,0.03,-0.18,0,0,0.041033333,0.023333333,2.4841,-,0,61.65718928,0,0.758571429,1.010713268,2.470476345,1.018477517,16865229646,0,0,0,1,1,1,1,0,1.54
600778.SH, 友好集团,6.8,新疆,商业贸易,1996-12-03,-0.7,-0.16,-0.92,0.37,0.12,-1.56,-1.28,0.05,0.295,0.9269,1.076,0.459,0.337,0.19,0.15,0.1754,0,0,-0.593333333,-0.93,1.0711,-,0,10000,0,-0.362007168,0.363186038,-0.072689366,6.348613575,2158635069,0,0,0,1,0,1,0,0,3.99
600779.SH, 水井坊,58.99,四川,食品饮料,1996-12-06,2.4974,1/2/1900,1.4972,1.6917,1.1861,0.6867,0.4601,0.1801,-0.86,-0.3143,0.6913,0.66,0.48,0.66,0.64,0.41,0,0,2.150033333,0.4423,7.0817,是,1,27.43678393,0,3.861029467,1.238579757,-8.404819669,8.329920782,31621400521,0,0,0,1,0,1,0,0,83.02
600780.SH, 通宝能源,10.35,山西,公用事业,1996-12-05,0.745,0.1623,0.2616,0.2442,0.1954,0.0714,0.089,0.3226,0.4926,0.3343,0.3232,0.3253,0.0355,0.008,0.0149,0.2755,0,1,0.389633333,0.161,5.7748,-,0,26.56343571,0,1.420082816,1.164649765,-6.638238336,1.792269862,11189864624,0,0,0,1,0,1,0,0,3.66
600781.SH, *ST辅仁,0,河南,医药生物,1996-12-18,-4.48,0,-2.06,1.02,1.42,0.94,0.1,0.16,0.07,0.11,0.06,0.11,0.13,0.15,0.19,0.18,0,0,-2.18,0.4,-3.2032,-,0,10000,0,-6.45,0.323252536,-0.551955425,0,489182859.4,0,0,0,1,1,1,1,1,3.57
600782.SH, 新钢股份,3.71,江西,钢铁,1996-12-25,0.33,1/1/1900,0.85,1.07,1.85,1.09,0.18,0.04,0.29,0.08,-0.75,0.12,0.26,0.11,0.46,0.55,0,1,0.856666667,0.436666667,8.2471,是,1,4.3307393,29.89342945,0.961832061,1.108256924,1.884078142,0.449855101,12404131287,0,1,0,1,1,1,1,1,4.59
600783.SH, 鲁信创投,12.93,山东,非银金融,1996-12-25,0.65,0.68,0.45,0.3,0.25,0.06,0.5,0.3,0.41,0.29,0.24,0.89,1.17,-0.0719,0.023,0.0276,0,1,0.593333333,0.286666667,6.0949,是,1,21.79213483,0,1.069767442,10.11169486,1.811931506,2.121445799,9587347707,0,0,1,1,0,1,0,0,14.83
600784.SH, 鲁银投资,7.24,山东,综合,1996-12-25,0.49,0.4,0.31,0.02,0.11,-0.24,0.073,-0.114,0.065,0.19,0.22,1.19,0.43,0.17,0.12,0.11,0,0,0.4,-0.093666667,3.902,是,1,18.1,0,-5.270462633,1.094888999,1.563751305,1.855458739,4803887689,0,0,0,1,0,1,0,0,5.65
600785.SH, 新华百货,13.59,宁夏,商业贸易,1997-01-08,0.41,0.23,0.19,0.81,0.61,0.47,0.28,0.61,0.87,0.97,1.17,1.22,1.04,1.11,0.63,0.62,0,1,0.276666667,0.453333333,9.0655,是,1,49.12048193,24.1371847,-0.389705882,0.565448703,0.327561201,1.499089956,3280678811,0,0,0,1,1,1,1,0,12.66
600786.SH, 东方锅炉,0,四川,-,1996-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,32996333057,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600787.SH, 中储股份,5.39,天津,交通运输,1997-01-21,0.3,0.41,0.26,0.13,0.22,0.61,0.35,0.36,0.2938,0.36,0.4786,0.4747,0.3306,0.2477,0.2097,0.22,0,1,0.323333333,0.44,5.9649,是,1,16.67010309,34.16296052,-0.265151515,1.442213658,15.80343894,0.903619507,12472015405,0,0,0,1,1,1,1,1,4.61
600788.SH, *ST达曼,0,陕西,-,1996-12-30,-0.0162,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.049,0,0,0,0,-0.0054,0,0,-,0,10000,0,-999,0,0,#DIV/0!,260841890.4,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
600789.SH, 鲁抗医药,6.42,山东,医药生物,1997-02-26,0.15,0.09,0.25,0.14,0.25,0.2,0.05,0.01,-0.22,0.02,-0.23,0.03,0.22,0.06,0.06,0.04,0,0,0.163333333,0.086666667,3.785,是,1,39.30612245,0,0.884615385,0.849788588,0.891622582,1.696169089,5724345134,0,0,0,1,0,1,0,0,9.37
600790.SH, 轻纺城,4.33,浙江,商业贸易,1997-02-28,0.81,0.29,0.27,0.23,0.35,0.36,0.34,0.28,0.41,0.45,0.32,0.2,0.07,0.11,0.12,0.29,0,1,0.456666667,0.326666667,4.2493,是,1,9.481751825,0,0.397959184,0.700688251,-6.457205055,1.018991363,6478795902,0,1,0,1,1,1,1,1,3.37
600791.SH, 京能置业,4.59,北京,房地产,1997-01-30,0,0,0,0,0,0,0.1,0.17,0.18,0.35,0.37,0.44,0.28,0.04,0.24,0.48,0,0,0,0.09,2.9357,是,1,10000,0,-1,2.57838228,0.340256125,1.563511258,2033431200,0,0,1,1,0,1,0,0,5.03
600792.SH, 云煤能源,3.37,云南,采掘,1997-01-23,-0.18,-0.03,0.06,0.24,0.19,-0.05,0.05,-0.7,0.04,0.13,-0.1,0.63,-1.14,-2.22,0.12,-1.07,0,0,-0.05,-0.233333333,3.2111,-,0,10000,0,-0.785714286,0.862920041,1.188012614,1.0494846,3078662396,0,0,0,1,1,1,1,0,4.15
600793.SH, 宜宾纸业,12.29,四川,轻工制造,1997-02-20,0.1673,0.1601,-0.5628,0.1051,1.6568,0.8781,0.0302,0.0843,0.0793,0.0689,0.5324,-0.4291,0.0975,-0.6063,0.0461,-0.8409,0,0,-0.078466667,0.330866667,3.7191,-,0,10000,0,-1.237154947,1.247718013,0.326030775,3.304562932,2156459784,0,0,0,1,0,1,0,0,8.06
600794.SH, 保税科技,3.52,江苏,交通运输,1997-03-06,0.14,0.08,0.18,0.13,0.03,-0.19,0.02,0.02,0.24,0.36,0.76,0.68,0.43,0.3,0.2,0.11,0,0,0.133333333,-0.05,1.9242,是,1,26.4,26.44348782,-3.666666667,1.912847901,-31.9011987,1.82933167,4303140157,0,0,0,1,0,1,0,0,3.3
600795.SH, 国电电力,3.83,辽宁,公用事业,1997-03-18,0.154,-0.109,0.129,0.087,0.061,0.105,0.232,0.215,0.339,0.35,0.301,0.237,0.206,0.293,0.033,0.673,0,0,0.058,0.184,2.5264,是,1,66.03448276,0,-0.684782609,0.489030627,0.147070451,1.515991134,67953708702,1,0,0,1,0,1,0,0,2.25
600796.SH, 钱江生化,5.24,浙江,医药生物,1997-04-08,0.24,0.22,0.02,0.06,-0.15,0.14,0.11,0.09,0.07,0.1,0.06,0.03,0.18,0.1,-0.283,0.118,0,0,0.16,0.113333333,3.4787,是,1,32.75,42.89917998,0.411764706,1.396699857,0.260477333,1.506309828,4471582553,0,0,0,1,0,1,0,0,4.92
600797.SH, 浙大网新,7.14,浙江,计算机,1997-04-18,0.12,-0.62,0.06,0.05,0.17,0.32,0.27,0.25,-0.19,0.04,-0.04,0.15,0.08,0.04,0.09,0.19,0,0,-0.146666667,0.28,3.173,是,1,10000,0,-1.523809524,1.414759399,22.46529009,2.250236369,8107188835,0,0,0,1,0,1,0,0,6.96
600798.SH, 宁波海运,3.51,浙江,交通运输,1997-04-23,0.0943,0.261,0.1378,0.1374,0.1953,0.1444,0.0857,0.0165,0.0085,0.0068,-0.14,0.0539,0.0634,0.0341,0.5284,0.339,0,1,0.164366667,0.0822,3.2279,是,1,21.35469479,0,0.999594485,1.089307002,0.860980948,1.087394281,4319392440,0,0,0,1,1,1,1,0,5.15
600799.SH, *ST龙科,0,黑龙江,-,1997-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,210515760,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
