Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
603658.SH, 安图生物,54.25,河南,医药生物,Fetching,2,1.66,1.74,1.84,1.34,1.06,0.89,0.74,0.55,0.78,0.6,0,0,0,0,0,0,1,1.8,0.896666667,13.2747,是,1,30.13888889,39.81448466,1.007434944,2.886000135,-31.85383458,4.086721357,31805269888,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,145.18
603659.SH, 璞泰来,34.97,上海,电气设备,Fetching,2.23,2.52,1.52,1.5,1.37,1.19,0.96,0.34,0,0,0,0,0,0,0,0,0,0,2.09,0.83,9.6755,是,1,16.73205742,15.23247674,1.518072289,1.362152924,1.445707583,3.6142835,70524119332,1,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,112.39
603660.SH, 苏州科达,7.42,江苏,计算机,Fetching,-1.1801,0.1278,0.1944,0.1808,0.8956,1.0831,0.8555,0,0,0,0,0,0,0,0,0,0,0,-0.285966667,0.6462,2.5469,-,0,10000,0,-1.442535851,2.04519083,1.934131873,2.913345636,3667055889,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.3
603661.SH, 恒林股份,33.92,浙江,轻工制造,Fetching,2.58,3.45,3.66,2.43,1.71,2.15,3.52,2.46,1.48,0.81,0,0,0,0,0,0,0,1,3.23,2.71,23.5784,是,1,10.50154799,0,0.191881919,1.068130286,1.20003141,1.438604825,4717153692,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,54.34
603662.SH, 柯力传感,32.27,浙江,机械设备,Fetching,0.92,1.29,1.58,1.84,1.57,1.21,0.83,0.94,0.99,0,0,0,0,0,0,0,0,0,1.263333333,0.993333333,8.1056,是,1,25.54353562,0,0.271812081,2.168576505,2.860188533,3.981198184,9132354883,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,28.88
603663.SH, 三祥新材,14.64,福建,有色金属,Fetching,0.5,0.51,0.34,0.44,0.55,0.4,0.34,0.33,0.3,0.35,0.31,0.57,0,0,0,0,0,1,0.45,0.356666667,3.9973,是,1,32.53333333,0,0.261682243,1.647922559,4.779930026,3.662472169,4427077835,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15
603665.SH, 康隆达,29.38,浙江,纺织服装,Fetching,1.32,-0.98,0.52,0.5,0.84,0.77,1.25,0.83,0.66,0.64,0.62,0.76,0,0,0,0,0,0,0.286666667,0.95,8.3321,-,0,102.4883721,0,-0.698245614,0.795009057,0.886663232,3.526121866,4813592082,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.98
603666.SH, 亿嘉和,39.51,江苏,机械设备,Fetching,-0.48,2.39,2.4267,2.6075,2.0568,2.6409,1.069,0.3861,0.4837,0,0,0,0,0,0,0,0,0,1.445566667,1.365333333,11.5715,-,0,27.33184218,0,0.058764648,1.938722187,7.651652355,3.414423368,8215737057,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,95.89
603667.SH, 五洲新春,13.65,浙江,机械设备,Fetching,0.48,0.43,0.21,0.36,0.38,0.49,0.55,0.56,0.57,0.53,0.5,0,0,0,0,0,0,1,0.373333333,0.533333333,7.016,是,1,36.5625,40.00266799,-0.3,1.351202577,1.770154574,1.945553022,4482450077,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.58
603668.SH, 天马科技,16.04,福建,农林牧渔,Fetching,0,0,0,0,0,0,0,0,0,0.31,0.34,0,0,0,0,0,0,0,0,0,4.6669,是,1,10000,0,-999,0.884727528,0.517739151,3.436971009,6995605015,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.82
603669.SH, 灵康药业,4.67,西藏,医药生物,Fetching,-0.25,0.09,0.22,0.4,0.5,0.62,0.59,0.64,0.77,0.59,0.49,0,0,0,0,0,0,0,0.02,0.616666667,1.4434,-,0,233.5,0,-0.967567568,3.743239582,14.24120083,3.235416378,3368182319,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8.62
603676.SH, 卫信康,13.24,西藏,医药生物,Fetching,0.41,0.23,0.14,0.13,0.17,0.26,0.32,0.62,0,0,0,0,0,0,0,0,0,0,0.26,0.4,2.8049,是,1,50.92307692,57.78917036,-0.35,2.765855508,-2.2084212,4.720310885,5761538260,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8.99
603677.SH, 奇精机械,12.95,浙江,家用电器,Fetching,0.3332,0.46,0.29,0.4,0.41,0.75,1.47,1.29,1.03,1.26,0,0,0,0,0,0,0,1,0.361066667,1.17,5.409,是,1,35.86595273,45.01251211,-0.691396011,2.356378413,5.086017782,2.394157885,2488252782,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.35
603678.SH, 火炬电子,30.57,福建,国防军工,Fetching,1.69,2.02,1.32,0.84,0.74,0.52,1.13,0.94,1.0989,0,0,0,0,0,0,0,0,0,1.676666667,0.863333333,11.3398,是,1,18.23260437,19.98235081,0.942084942,4.174389183,9.218577884,2.695814741,14028291328,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,72.3
603679.SH, 华体科技,13.89,四川,电子,Fetching,-0.53,-0.39,0.4643,0.912,0.6948,0.6043,0.6409,0.5674,0.4743,0.5407,0.4302,0,0,0,0,0,0,0,-0.1519,0.6042,5.0181,-,0,10000,0,-1.251406819,2.553142325,11.20671926,2.767979913,2266544448,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,22.73
603680.SH, 今创集团,10.8,江苏,机械设备,Fetching,0.25,0.44,0.53,0.5,0.76,1.59,1.703,1.7794,1.4427,0.7185,0.8576,0,0,0,0,0,0,1,0.406666667,1.6908,6.1602,是,1,26.55737705,0,-0.759482691,1.75478017,2.785092361,1.753189831,8464162684,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,14.4
603681.SH, 永冠新材,14.89,上海,化工,Fetching,1.16,1.2,1.05,0.95,1.05,0.65,0.88,0.63,0.42,0.89,0.71,0,0,0,0,0,0,1,1.136666667,0.72,12.6725,是,1,13.09970674,16.79423507,0.578703704,1.809597325,1.668951202,1.174985204,2845935423,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,19.9
603682.SH, 锦和商业,5.33,上海,商业贸易,Fetching,0.21,0.26,0.35,0.47,0.47,0.31,0.48,0.46,0.36,0.43,0.37,0,0,0,0,0,0,1,0.273333333,0.416666667,2.3784,-,0,19.5,107.1235968,-0.344,0.62810718,2.010637385,2.241002355,2518425000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.35
603683.SH, 晶华新材,12.02,上海,化工,Fetching,0.03,0.18,1.23,0.03,0.18,0.41,0.5427,0.529,0.7374,0.6871,0.6628,0,0,0,0,0,0,1,0.48,0.4939,4.4581,是,1,25.04166667,343.5446284,-0.028143349,1.286207789,2.01538623,2.696215877,2610201658,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.77
603685.SH, 晨丰科技,15.45,浙江,电子,Fetching,-0.24,0.59,0.6,0.66,0.8,1.45,1.23,1,0,0,0,0,0,0,0,0,0,0,0.316666667,1.226666667,6.2983,-,0,48.78947368,0,-0.741847826,1.658024583,1.798694462,2.453042885,2611079417,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,11.06
603686.SH, 龙马环卫,10.01,福建,机械设备,Fetching,0.63,0.82,1.06,0.65,0.8,0.95,0.78,0.6,1.3,0.96,0.79,0.73,0,0,0,0,0,1,0.836666667,0.776666667,7.6506,是,1,11.96414343,39.82948982,0.077253219,1.99417194,11.61596593,1.308394113,4160713927,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,16.08
603687.SH, 大胜达,8.73,浙江,轻工制造,Fetching,0.25,0.24,0.68,0.28,0.39,0.48,0.18,0,0,0,0,0,0,0,0,0,0,0,0.39,0.22,4.6806,是,1,22.38461538,10.00331751,0.772727273,3.236231888,-6.491738391,1.865145494,3661964431,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.11
603688.SH, 石英股份,109.45,江苏,有色金属,Fetching,2.94,0.79,0.54,0.48,0.42,0.32,0.36,0.32,0.37,0.47,0.55,0.87,0.65,0.24,0,0,0,1,1.423333333,0.333333333,9.035,是,1,76.8969555,30.0436899,3.27,6.3255893,-9.060235514,12.11400111,39541781441,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,23.52
603689.SH, 皖天然气,8.31,安徽,公用事业,Fetching,0.45,0.59,0.63,0.67,0.52,0.38,0.36,0.46,0.43,0.38,0.31,0,0,0,0,0,0,1,0.556666667,0.4,5.7458,是,1,14.92814371,37.02921749,0.391666667,1.61645148,1.402244199,1.4462738,3974111194,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,12.38
603690.SH, 至纯科技,34.9,上海,机械设备,Fetching,0.888,0.889,0.987,0.453,0.155,0.238,0.29,0.113,0.168,0.16,0,0,0,0,0,0,0,1,0.921333333,0.213666667,13.891,是,1,37.87988423,14.99697399,3.31201248,1.517469492,1.584292046,2.512418112,13463089926,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,39.32
603693.SH, 江苏新能,13.51,江苏,公用事业,Fetching,0,0,0,0,0,0.62,0.58,0.36,0.67,0.05,0,0,0,0,0,0,0,0,0,0.52,6.8127,是,1,10000,0,-1,0.835920094,1.244047485,1.983061048,12043839139,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.88
603696.SH, 安记食品,9.46,福建,食品饮料,Fetching,0.06,0.19,0.22,0.18,0.24,0.34,0.34,0.59,0.63,0.59,0.7,1.14,0,0,0,0,0,1,0.156666667,0.423333333,2.2844,是,1,60.38297872,84.97666712,-0.62992126,4.086613067,-5.420658908,4.14113115,2224992000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.65
603697.SH, 有友食品,9.53,重庆,食品饮料,Fetching,0.5,0.72,0.74,0.64,0.79,0.85,0.54,0.48,0.53,0.77,0,0,0,0,0,0,0,1,0.653333333,0.623333333,6.027,是,1,14.58673469,91.48892151,0.048128342,9.504241472,-7.680999672,1.581217853,4075905694,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,0,19.65
603698.SH, 航天工程,15.63,北京,建筑装饰,Fetching,0.31,0.29,0.33,0.29,0.55,0.47,0.4,0.73,0.85,0.69,0.59,0.46,0,0,0,0,0,1,0.31,0.533333333,5.8531,是,1,50.41935484,0,-0.41875,2.251847692,-2.036991949,2.670379799,8377523700,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.65
603699.SH, 纽威股份,13.37,江苏,机械设备,Fetching,0,0,0,0,0,0,0,0,0,0.67,0.42,0.27,0.15,0.41,0,0,0,0,0,0,4.3406,是,1,10000,0,-999,1.456904573,3.145984978,3.080219325,10014958940,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.49
603700.SH, 宁水集团,14.6,浙江,机械设备,Fetching,0.63,1.16,1.34,1.39,1.17,1.04,1.12,0.81,1.81,0.96,0,0,0,0,0,0,0,1,1.043333333,0.99,7.544,是,1,13.99361022,47.54933305,0.053872054,2.080062909,-11.17310259,1.935312831,2967333200,0,1,1,#VALUE!,0,#VALUE!,#VALUE!,0,29.17
603701.SH, 德宏股份,14.33,浙江,汽车,Fetching,0.04,0.15,0.25,0.28,0.78,0.68,0.94,0.93,0.86,0.74,0.62,0.83,0,0,0,0,0,1,0.146666667,0.85,2.8405,-,0,97.70454545,0,-0.82745098,2.640163959,-16.65062199,5.044886464,3745316041,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,8.65
603703.SH, 盛洋科技,14.95,浙江,通信,Fetching,0.05,0.04,0.02,0.02,-0.39,0.1,0.12,0.42,0.8,0.58,0.58,0.63,0,0,0,0,0,0,0.036666667,0.213333333,2.8062,是,1,407.7272727,0,-0.828125,1.08960809,1.941008176,5.327489131,4464219500,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.42
603706.SH, 东方环宇,14.37,新疆,公用事业,Fetching,0.72,0.82,0.65,0.71,0.69,0.8,1.19,0.86,0.86,0,0,0,0,0,0,0,0,0,0.73,0.95,8.3351,是,1,19.68493151,96.7043747,-0.231578947,1.839747962,6.563508973,1.724034505,2721429600,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,16.29
603707.SH, 健友股份,12.44,江苏,医药生物,Fetching,0.67,0.88,0.87,0.84,0.7694,0.8131,0.71,0.24,0.14,0.2,0,0,0,0,0,0,0,1,0.806666667,0.5877,3.7854,是,1,15.4214876,0,0.372582383,3.0665899,3.584409279,3.286310562,20116411457,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,35.13
603708.SH, 家家悦,13.07,山东,商业贸易,Fetching,0.13,-0.44,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,3.2172,是,1,98.025,118.0990325,-999,0.663596015,0.12421368,4.062538854,8460691754,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.3
603709.SH, 中源家居,16.98,浙江,轻工制造,Fetching,-0.52,-0.19,0.52,0.42,1.09,1.38,1.22,1.09,0,0,0,0,0,0,0,0,0,0,-0.063333333,1.23,7.1048,是,1,10000,0,-1.051490515,0.935950487,2.329626232,2.389933566,1358400000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,20.96
603711.SH, 香飘飘,21.11,浙江,食品饮料,Fetching,0.52,0.53,0.88,0.85,0.79,0.74,0.74,0.57,0.51,0,0,0,0,0,0,0,0,0,0.643333333,0.683333333,7.6003,是,1,32.8134715,30.72509288,-0.058536585,1.611832818,-2.20197389,2.77752194,8670843838,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,21.14
603712.SH, 七一二,27.47,天津,通信,Fetching,1,0.89,0.68,0.45,0.3,0.29,0.24,0,0,0,0,0,0,0,0,0,0,0,0.856666667,0.176666667,5.5793,是,1,32.06614786,10.95860795,3.849056604,1.758776952,2.665390131,4.923556719,21206840000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,41.65
603713.SH, 密尔克卫,83.95,上海,交通运输,Fetching,3.5587,2.6646,1.8644,1.2859,1.0147,0.7319,0.5043,0.4038,0,0,0,0,0,0,0,0,0,0,2.6959,0.546666667,22.8336,是,1,31.13987908,14.87735842,3.93152439,1.484318908,0.986343353,3.676599397,13800044691,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,130.99
603716.SH, 塞力医疗,9.7,湖北,医药生物,Fetching,-0.79,-0.25,0.29,0.56,0.49,1.32,1.71,1.61,1.48,1.28,1.03,0,0,0,0,0,0,0,-0.25,1.546666667,6.4311,-,0,10000,0,-1.161637931,1.606680562,1.022809552,1.508295626,1974115977,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,16.47
603717.SH, 天域生态,6.68,重庆,建筑装饰,Fetching,-1.1555,-0.8074,-0.6511,0.254,0.3791,0.7493,0.8485,0.7582,0.7395,0.5329,1.8353,0,0,0,0,0,0,0,-0.871333333,0.785333333,3.9297,-,0,10000,0,-2.10950764,1.692898543,1.48081589,1.699875309,1938176883,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,8.5
603718.SH, 海利生物,9.4,上海,农林牧渔,Fetching,0.19,0.08,0.01,0.02,0.03,0.18,0.13,0.38,0.48,0.54,0.54,0.46,0,0,0,0,0,1,0.093333333,0.23,1.7707,是,1,100.7142857,0,-0.594202899,2.073356976,-7.205376189,5.308635003,6053600000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.61
603719.SH, 良品铺子,28.23,湖北,食品饮料,Fetching,0.84,0.7,0.87,0.95,0.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.803333333,0.11,5.9821,是,1,35.14107884,30.01401235,6.303030303,1.453361588,-5.064708477,4.719078584,11320230000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,58.67
603721.SH, 中广天择,18.86,湖南,传媒,Fetching,0.12,0.17,-0.18,0.15,0.27,0.76,0.53,0.51,0.48,0.3,0,0,0,0,0,0,0,0,0.036666667,0.6,4.1755,是,1,514.3636364,123.9035331,-0.938888889,3.916848415,-17.52948104,4.516824332,2451800000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,12.59
603722.SH, 阿科力,50.88,江苏,化工,Fetching,1.37,1.16,0.59,0.45,0.39,0.73,0.71,0.87,0.44,0,0.08,0.1,0,0,0,0,0,0,1.04,0.77,8.6364,是,1,48.92307692,21.95178548,0.350649351,3.235320003,-4.823997603,5.891343615,4474260000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,27.39
603725.SH, 天安新材,8.03,广东,化工,Fetching,-0.79,-0.28,0.19,0.03,0.33,0.45,0.65,0.48,0.19,0.34,0.39,0,0,0,0,0,0,0,-0.293333333,0.526666667,2.5222,-,0,10000,0,-1.556962025,0.885674937,0.023132996,3.183728491,1648976560,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,7.14
603726.SH, 朗迪集团,12.27,浙江,家用电器,Fetching,0.49,0.79,0.6,0.57,0.84,1.2,0.77,0.86,0.96,0.77,0.58,0.81,0,0,0,0,0,1,0.626666667,0.943333333,6.2639,是,1,19.57978723,71.08842664,-0.335689046,1.217619567,2.254765864,1.958843532,2277940224,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.09
603727.SH, 博迈科,12.19,天津,采掘,Fetching,0.23,0.67,0.58,0.15,0.03,0.47,1.29,1.25,0.82,0.44,0.45,0,0,0,0,0,0,1,0.493333333,1.003333333,11.8149,是,1,24.70945946,65.3972114,-0.508305648,2.297884849,-3.633151686,1.031748047,3434157987,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,15.88
603728.SH, 鸣志电器,66.08,上海,电气设备,Fetching,0.5867,0.6677,0.4827,0.4198,0.4345,0.579,0.6534,0.4084,0.3871,0.308,0.2421,0,0,0,0,0,0,1,0.579033333,0.546933333,6.4542,是,1,114.1212365,11.89290849,0.058690882,2.284659417,-10.30349422,10.23829444,27757763040,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,15.58
603729.SH, ST龙韵,15.43,上海,传媒,Fetching,-2.05,-0.68,-0.23,-0.63,0.25,0.62,0.52,0.65,1.55,1.66,1.72,1.45,1.47,1.01,0.58,0,0,0,-0.986666667,0.596666667,5.591,-,0,10000,0,-2.653631285,2.160612138,8.500017404,2.759792524,1440205340,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,13.77
603730.SH, 岱美股份,15.41,上海,汽车,Fetching,0.61,0.57,0.68,1.54,1.36,1.53,1.23,0.88,1.28,0.98,0.82,0.97,0,0,0,0,0,1,0.62,1.213333333,4.5249,是,1,24.85483871,82.63610824,-0.489010989,2.705499961,-17.49156883,3.405600124,19591491357,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,28.55
603733.SH, 仙鹤股份,21.65,浙江,轻工制造,Fetching,0.98,1.44,1.06,0.72,0.49,0.73,0.45,0.33,0,0,0,0,0,0,0,0,0,0,1.16,0.503333333,9.3584,是,1,18.6637931,30.81179049,1.304635762,1.710671631,1.673134195,2.313429646,15284369077,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,25
603737.SH, 三棵树,70.8,福建,化工,Fetching,0.88,-1.11,1.91,2.18,1.67,1.76,1.49,1.54,1.37,1.33,1.04,0.74,0,0,0,0,0,0,0.56,1.596666667,6.0359,是,1,126.4285714,0,-0.649269311,0.795033905,0.278510837,11.7298166,37312483655,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,151.5
603738.SH, 泰晶科技,16.02,湖北,电子,Fetching,0.68,1.34,0.23,0.08,0.23,0.57,1.09,1,0.96,0.88,0.78,0.83,0,0,0,0,0,1,0.75,0.886666667,6.4832,是,1,21.36,30.98416503,-0.154135338,5.737861618,-5.820025783,2.471001974,6237280499,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,20.47
603739.SH, 蔚蓝生物,13.19,山东,农林牧渔,Fetching,0.27,0.54,0.7,0.51,0.72,0.74,0.71,0.61,0.46,0,0,0,0,0,0,0,0,0,0.503333333,0.686666667,6.5151,是,1,26.20529801,36.17291003,-0.266990291,1.502745463,4.556799615,2.024527636,3332306643,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,22.46
603755.SH, 日辰股份,31.33,山东,食品饮料,Fetching,0.52,0.82,0.82,1.04,0.94,0.76,0.44,0.35,0,0,0,0,0,0,0,0,0,0,0.72,0.516666667,6.9624,是,1,43.51388889,38.62622482,0.393548387,1.949850318,-23.13525519,4.499885097,3089566626,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,78.13
603757.SH, 大元泵业,28.22,浙江,机械设备,Fetching,1.57,0.89,1.3,1.04,1.43,2.51,1.96,1.03,0,0,0,0,0,0,0,0,0,0,1.253333333,1.833333333,8.8791,是,1,22.51595745,44.7714116,-0.316363636,3.697007513,-3.06087597,3.178250048,4706452584,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,18.6
603758.SH, 秦安股份,10.58,重庆,汽车,Fetching,0.43,0.24,0.73,0.27,-0.15,0.46,0.57,0.66,0.6,0.5,0.28,0,0,0,0,0,0,0,0.466666667,0.563333333,6.066,是,1,22.67142857,232.7040659,-0.171597633,3.829312484,-2.301729942,1.744147709,4642472778,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.69
603759.SH, 海天股份,8.65,四川,公用事业,Fetching,0.46,0.73,0.75,0.66,0.51,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.646666667,0.106666667,5.0943,-,0,13.37628866,0,5.0625,0.846467841,-0.419441785,1.697976169,3994224000,0,1,0,#VALUE!,0,#VALUE!,#VALUE!,0,0
603766.SH, 隆鑫通用,5.15,重庆,汽车,Fetching,0.26,0.19,0.25,0.3,0.44,0.4553,1.04,0.95,0.76,0.69,0.62,0.61,0.51,0,0,0,0,1,0.233333333,0.8151,3.8047,是,1,22.07142857,31.1541758,-0.713736556,1.984159419,-2.980714721,1.353588982,10575740528,0,0,0,#VALUE!,1,#VALUE!,#VALUE!,0,3.5
603767.SH, 中马传动,8.39,浙江,汽车,Fetching,0.14,0.21,0.18,0.25,0.19,0.42,0.66,0.74,1.45,1.11,0.7,0.85,0.96,0.61,0.036,0,0,1,0.176666667,0.606666667,4.7712,是,1,47.49056604,218.3324602,-0.708791209,2.913111746,-6.4852699,1.758467471,2579463550,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,7.23
603768.SH, 常青股份,17.41,安徽,汽车,Fetching,0,0,0,0,0.38,0.67,0.97,0.5,0.58,0,0,0,0,0,0,0,0,0,0,0.713333333,9.2412,是,1,10000,0,-1,0.913338224,1.132230962,1.883954465,3551640000,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,15.89
603773.SH, 沃格光电,27.73,江西,电子,Fetching,-2.02,-0.222,0.1492,0.5381,1.8227,2.93,1.06,0.56,1.31,0.81,0,0,0,0,0,0,0,0,-0.6976,1.516666667,8.0369,-,0,10000,0,-1.459956044,1.045882023,1.717241415,3.450335328,4746892500,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,27.07
603776.SH, 永安行,13.79,江苏,汽车,Fetching,-0.26,0.2,2.61,0,0,0,1.62,1.3,1.11,0,0,0,0,0,0,0,0,0,0.85,0.973333333,13.3988,是,1,16.22352941,-44.0664419,-0.126712329,8.853090609,-32.52162475,1.029196644,3208337824,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,1,16.56
603777.SH, 来伊份,19.71,上海,食品饮料,Fetching,0.3,0.09,-0.19,0.03,0.03,0.42,0.69,0.73,0.75,0.54,0.17,0.83,0.78,0.59,0,0,0,0,0.066666667,0.613333333,5.38,是,1,295.65,30.017751,-0.891304348,1.320808412,-2.254729271,3.663568773,6633595787,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,12.38
603778.SH, 乾景园林,5.45,北京,建筑装饰,Fetching,-0.25,-0.31,-0.16,0.03,-0.01,0.18,0.4,1.56,1.35,1.26,1.04,0.9,0,0,0,0,0,0,-0.24,0.713333333,1.586,-,0,10000,0,-1.336448598,1.042039281,17.73732455,3.436317781,3503571424,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,4.25
603779.SH, ST威龙,13.68,山东,食品饮料,Fetching,0.04,-1.24,-0.66,-0.08,0.22,0.31,0.33,0.28,0.24,0.24,0.57,0.78,0,0,0,0,0,0,-0.62,0.306666667,2.1264,-,0,10000,0,-3.02173913,1.251652994,2.254158412,6.433408578,4552008427,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,5.89
603786.SH, 科博达,60.88,上海,汽车,Fetching,1.116,0.972,1.2864,1.295,1.342,0.9538,0,0,0,0,0,0,0,0,0,0,0,0,1.1248,0.317933333,10.2884,是,1,54.12517781,44.86453169,2.537848606,4.852150172,-9.434709706,5.917343805,24595611320,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,67.62
603787.SH, 新日股份,16.3,江苏,汽车,Fetching,0.7882,0.06,0.5,0.34,0,0,0.5,0.36,0.28,0.48,0.83,0,0,0,0,0,0,0,0.4494,0.286666667,5.6632,是,1,36.270583,62.89520143,0.567674419,0.945783644,-8.082914699,2.878231389,3751343777,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,29.59
603788.SH, 宁波高发,11.41,浙江,汽车,Fetching,0.52,0.65,0.8,0.78,1.09,1.58,1.12,0.83,0.93,0.78,0.54,0.46,0,0,0,0,0,1,0.656666667,1.176666667,8.8051,是,1,17.37563452,97.05793966,-0.441926346,5.425249828,-3.735867139,1.295839911,2545172426,0,0,1,#VALUE!,1,#VALUE!,#VALUE!,0,13.92
603789.SH, 星光农机,8.33,浙江,机械设备,Fetching,-0.6107,-0.7133,-1.0672,0.0465,-0.2239,0.0966,0.166,0.4333,0.8407,1.0116,1.1747,0.7194,0,0,0,0,0,0,-0.797066667,0.231966667,1.8,-,0,10000,0,-4.43612588,1.02033276,2.145659178,4.627777778,2308401270,0,0,0,#VALUE!,0,#VALUE!,#VALUE!,0,13.04
603790.SH, 雅运股份,14.7,上海,化工,Fetching,0.22,0.36,0.29,0.61,1.08,1.03,0.86,0.64,0.69,0,0,0,0,0,0,0,0,0,0.29,0.843333333,6.1573,是,1,50.68965517,37.08241721,-0.656126482,3.712744113,47.86350786,2.387410066,2812992000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,11.35
603797.SH, 联泰环保,5.57,广东,公用事业,Fetching,0.45,0.56,0.52,0.51,0.34,0.33,0.4,0.34,0.3,0.27,0.24,0.23,0,0,0,0,0,1,0.51,0.356666667,4.7518,-,0,10.92156863,0,0.429906542,0.917326706,-0.180116396,1.172187382,3253538179,0,1,0,#VALUE!,1,#VALUE!,#VALUE!,1,7.9
603798.SH, 康普顿,12.3,山东,化工,Fetching,0.2,0.53,0.53,0.42,0.38,0.6,1.21,1.11,0.89,0.79,0.67,0.58,0,0,0,0,0,1,0.42,0.973333333,5.4819,是,1,29.28571429,34.90259839,-0.568493151,5.03522566,-3.413463937,2.243747606,2460000000,0,0,1,#VALUE!,0,#VALUE!,#VALUE!,0,9.63
